"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DDX25",-1.23539591345097,0.687298029762405,-18.7939728877596,1.90126350914956e-39,2.85260823754027e-37,79.2065739590468
"DPEP1",-6.00097547976644,4.16897763449451,-18.7685310766355,2.17018428350769e-39,3.24594666105206e-37,79.0745234730994
"EPB41L4B",-1.7536334072547,0.824035831393123,-18.7155341214334,2.8595054788748e-39,4.25048226166369e-37,78.7991911989402
"PTH1R",-4.25011115125145,5.06065644153681,-18.7088669686566,2.96054862170648e-39,4.38709445757319e-37,78.7645285890396
"ASB15",-1.95929805121795,0.668730041613002,-18.6874135204445,3.31067730399104e-39,4.89083811443748e-37,78.6529537923948
"C4orf47",2.48328534430727,3.36911850265637,18.6860407627018,3.33444813924957e-39,4.91084429636965e-37,78.6458123967701
"SCNN1G",-4.56890827619011,2.09892335487882,-18.6780255851838,3.47670353865904e-39,5.10469389290819e-37,78.6041108897119
"FAM242C",-1.22600135195576,0.676454890144198,-18.6712663172965,3.60139790897229e-39,5.27075882774821e-37,78.5689373553445
"BMP1",2.13468226645806,3.17772624542884,18.6707150851313,3.61176300576764e-39,5.27075882774821e-37,78.5660686274074
"COLGALT1",2.23409878000528,5.40975905763599,18.6698030005415,3.62897925387929e-39,5.27983490718947e-37,78.5613218635467
"INSRR",-1.19223290122391,0.487469497822704,-18.6649938266522,3.72112863314088e-39,5.39754767173293e-37,78.5362917348136
"HOXB9",-2.7746671107019,1.99413278707722,-18.6503236805889,4.01700584069318e-39,5.80917121757112e-37,78.4599205598863
"GPAT3",-3.67958965034284,3.86378401167766,-18.6407512690495,4.22269992713048e-39,6.08829636340506e-37,78.4100730100458
"CYTOR",2.59494259286406,3.70429520188196,18.6304973142101,4.45479420882189e-39,6.40369998664541e-37,78.3566635715651
"TUBB8P7",-1.0853341128365,0.436739473471773,-18.5531155611506,6.6738094911732e-39,9.56486391911068e-37,77.9531808301656
"SCN2A",-1.14589133048453,0.530466590417859,-18.5342773154879,7.36476624867507e-39,1.05237249146246e-36,77.8548407077062
"MAN1C1",-2.31663207796612,2.15764522235272,-18.5178665152822,8.02502967962967e-39,1.1433166913305e-36,77.7691360655716
"DAGLB",1.33265375851297,3.07870583120807,18.5149651071699,8.14780414129144e-39,1.15737388293398e-36,77.7539800751987
"IRX2",-2.27844595351386,1.19516556519226,-18.5085107919053,8.42773218122294e-39,1.19360553830347e-36,77.7202610862961
"PACRG",-1.89410172744144,1.67504694541053,-18.4999107755835,8.81579313367539e-39,1.2448937056883e-36,77.6753242744897
"PPP1R1B",-2.0349614905536,0.874053277291805,-18.4746357759651,1.00633595964773e-38,1.41689742212923e-36,77.5432035561215
"ZNF395",3.10716259221912,5.83962368214113,18.3686190974575,1.75480237719418e-38,2.44207454301006e-36,76.988146370709
"CAMKK1",1.98588744916269,2.56939005555901,18.35750698258,1.86026432823255e-38,2.58135869731507e-36,76.9298866141755
"FAM3D-AS1",-1.46553553570621,0.744372752142465,-18.3550793075144,1.88413930971436e-38,2.60695379072063e-36,76.9171564880329
"LAPTM5",3.21653486797452,6.46201776761061,18.3398159850279,2.04146124016283e-38,2.8084423227134e-36,76.8371025093082
"CD70",5.40794749056411,4.00311737575421,18.3355714194526,2.08751067015227e-38,2.86358749415288e-36,76.8148351787451
"GABRA2",-1.0783100765271,0.386822081679428,-18.3301418259522,2.14794092149408e-38,2.93808944509326e-36,76.7863478107172
"AC092325.1",-2.78251488997159,1.02575371422577,-18.3293972766056,2.15636348871691e-38,2.94123079034875e-36,76.7824411070882
"MCF2L-AS1",-1.42488594088741,1.18281039737889,-18.3060449196211,2.43806523035881e-38,3.31604498130275e-36,76.659874428508
"THOC6",1.53685342036397,5.0677199356878,18.2869845929661,2.69519365525075e-38,3.65541349649433e-36,76.5597842693727
"RNASET2",3.55109281647149,4.71606711281492,18.2645950697696,3.03225320527698e-38,4.10097298286644e-36,76.4421537482424
"LINC00845",-1.53343260224716,0.73756263549786,-18.2603108755239,3.10142214240424e-38,4.17583087100627e-36,76.4196382263672
"DTX2",1.3397876367183,2.15300563085539,18.2600920128564,3.10499796082071e-38,4.17583087100627e-36,76.418487935195
"E2F1",2.00236558268031,1.91996430884809,18.237342565554,3.50019880250535e-38,4.69417723200801e-36,76.2988895239515
"LINC01702",-2.58316959754113,1.6332055818541,-18.2003532173608,4.25355897288028e-38,5.68863157119577e-36,76.1042912300067
"AC098934.2",-1.23353869503736,0.711343466592154,-18.1639958665588,5.15273187317325e-38,6.85299065636549e-36,75.9128516006038
"TFAP2A",-1.37407283682047,0.766816220884785,-18.131161911371,6.1279131167967e-38,8.12744101004539e-36,75.7398229401362
"METTL26",1.95866660336085,6.40000669133944,18.1251902467147,6.32425622357263e-38,8.3647435208311e-36,75.7083389902488
"CNTN1",-2.127414314941,1.11563593734036,-18.1242275954083,6.35649358770339e-38,8.38428489375865e-36,75.7032632623285
"GBP2",2.76854795281684,4.8414037735253,18.1050160389374,7.03551728625073e-38,9.25450016294438e-36,75.6019432573524
"GATA3",-2.46795635584252,2.08442033751214,-18.0898433258749,7.62292894536116e-38,9.97253581811118e-36,75.5218913150519
"ENPP3",4.22990263717978,5.78354671480516,18.0808712195284,7.99321163425553e-38,1.04019668964337e-35,75.4745406026391
"LOXL2",3.39069539846449,3.35411455870193,18.0808404187629,7.99451342327762e-38,1.04019668964337e-35,75.4743780329274
"SLFN13",2.51181755078232,2.81980355744809,18.0701524317877,8.45934425435981e-38,1.09770280091979e-35,75.4179585872234
"LINC00645",-2.81330052631439,1.40461513501008,-18.0667199007229,8.61431426692623e-38,1.11479907434949e-35,75.3998360286695
"PPP1R18",2.39802042717885,4.17154098570111,18.0449856562189,9.66397309937412e-38,1.24727601195471e-35,75.2850528960224
"TMEM74B",2.35847678049546,2.31690153266461,18.000208475384,1.22493299879649e-37,1.57249954915019e-35,75.0483904137221
"ABAT",-3.32914881341507,3.26157316210096,-17.9759817002388,1.39271416875605e-37,1.78201726796825e-35,74.9202401482499
"TMPRSS4",-2.25655839554044,0.980174383126317,-17.9755959348497,1.39556463541628e-37,1.78201726796825e-35,74.9181990106737
"ALDOB",-7.08293113892194,7.67530806270663,-17.9615329387837,1.50357761145065e-37,1.91484796501243e-35,74.8437771927692
"KRBA1",3.13008249819544,3.62001698627099,17.9523230002178,1.57882774289212e-37,2.00536184105123e-35,74.7950246441183
"ABCC3",2.93679505798767,4.26771299847585,17.9377222001823,1.70595342665782e-37,2.16111440423998e-35,74.7177142187572
"SYN2",-1.11073621264052,0.603170909940431,-17.9157420070851,1.91698739571334e-37,2.41570600637766e-35,74.6012806073002
"SLC5A11",-2.18107576086407,1.13736673607326,-17.9058206891859,2.0206487195757e-37,2.53966979906463e-35,74.5487057851621
"UGT3A2",-1.88443037194645,0.850180715236321,-17.8992017343378,2.09291883623244e-37,2.62363496514862e-35,74.5136240083508
"AL049629.1",-1.9047233637976,1.24772577520272,-17.8900143900149,2.19755554501176e-37,2.74763116737251e-35,74.464920290106
"F11",-2.98208354598079,1.80579352758174,-17.8864884402583,2.2390946780793e-37,2.79229645932321e-35,74.4462258468949
"AC010307.4",-2.32339843704991,0.88179400069309,-17.8805193521707,2.31122199271493e-37,2.87477695114583e-35,74.4145744849477
"TMEM44",2.18328258759507,2.89866168559947,17.8787687486598,2.33281462667471e-37,2.89413684382187e-35,74.405290995999
"MRO",-3.04573251125323,2.45556907731736,-17.8291307181949,3.03711409719441e-37,3.74853270011563e-35,74.1419021229375
"AC083841.1",-1.71699729503343,0.657586971385003,-17.8277953584582,3.05875978130826e-37,3.76556858000442e-35,74.1348122540724
"PNPLA1",-2.08665987459825,1.28353032002293,-17.8250515681826,3.10372308952927e-37,3.81114969244193e-35,74.120243869823
"SLC38A3",-1.74727102972234,0.724950803837176,-17.8243730192924,3.11494468215245e-37,3.81517153264039e-35,74.1166409146484
"EIF4EBP1",2.40020416559572,6.06681441667161,17.7893551017507,3.75293521661503e-37,4.58488360356542e-35,73.9306260206483
"DPP9",1.87226981556113,4.41659096764489,17.784659674044,3.84792326977842e-37,4.68899725960917e-35,73.9056724737894
"PSORS1C1",1.90602905434243,1.52531094919212,17.7622045990765,4.33667019401832e-37,5.27119517354956e-35,73.7862989483331
"DDX39A",1.3905587018315,5.59103267756116,17.7593849666882,4.40229377203056e-37,5.33744769148312e-35,73.7713051081565
"AC098934.1",-2.26468613247474,1.53828777193078,-17.7557501128671,4.48836443258363e-37,5.42809453746108e-35,73.7519747580583
"PLXDC1",2.67475947306424,2.95966140660797,17.7316471427902,5.10348866173181e-37,6.14107011596661e-35,73.623752797164
"LIG1",1.54765172080633,3.41402016516261,17.722479663149,5.35908465423847e-37,6.43250931048244e-35,73.5749653050524
"COX4I2",3.47386159669815,4.31887244974531,17.7163174883622,5.5380779279954e-37,6.63077799199289e-35,73.5421656486091
"CHP2",-1.90736484311735,0.684112785309182,-17.7139543783423,5.6083014792944e-37,6.69815349810654e-35,73.5295861918464
