"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SFXN5",-1.10574323179742,2.41830023386474,-15.7312304860623,9.45501843134066e-47,1.97009855199185e-45,95.1648015979577
"RDH10",-1.67888688921362,4.54012327214343,-15.7290983486852,9.681325330497e-47,2.01510019125596e-45,95.1412354251145
"PRAM1",1.38481309041787,1.8775024655479,15.7264159419101,9.97373004447554e-47,2.07374900914079e-45,95.1115890463894
"PYGL",1.95935457807302,5.15411379144995,15.7256959733091,1.00537015647416e-46,2.0881506029516e-45,95.1036321888415
"RAB7B",1.41561136103424,2.26261781741996,15.7150183784803,1.1317666155016e-46,2.34817492575826e-45,94.9856442003848
"ADK",-1.07323009038615,4.09093536232196,-15.7118508406831,1.17222592425945e-46,2.42953477160808e-45,94.9506489785336
"UQCRC1",-1.13892203212998,6.82279395061853,-15.7020190865391,1.30722983429975e-46,2.70359527660107e-45,94.8420451438493
"ETV7",2.00541292361657,3.16960893829367,15.7012249121829,1.31878939012766e-46,2.72461329191311e-45,94.833273712879
"CD3D",2.61793496532397,4.26751641640191,15.6916181642905,1.46696689094548e-46,3.02754024064654e-45,94.727184161996
"RAPGEF3",-1.67659474089006,2.89395583651739,-15.6823330589046,1.62594603116273e-46,3.34502378119902e-45,94.6246716466786
"PNMT",-1.04858123236222,0.412328744168512,-15.6795206988365,1.6774087403685e-46,3.44726055462664e-45,94.5936265586525
"GINS2",1.35243474212907,2.40328572098836,15.6750690133713,1.76221117976739e-46,3.61772680410562e-45,94.5444899111746
"GLRX5",-1.10462038356248,4.95032253557299,-15.674633171604,1.77074021751582e-46,3.63141392872881e-45,94.5396794983461
"RACK1",1.20591964566564,9.39873042374026,15.6709614810207,1.84424651179076e-46,3.77818694532093e-45,94.4991569813258
"NDC80",1.30563498742671,1.93203405571188,15.6704445079889,1.85483781323825e-46,3.79589736323038e-45,94.4934517324134
"APOBEC3H",1.58920028130546,2.03247529188348,15.6694417369983,1.8755550504094e-46,3.83427150399733e-45,94.482385497277
"MRGPRF",-2.11858752705607,1.97567742009955,-15.6661024044409,1.94622449618536e-46,3.97457762817833e-45,94.4455358535471
"BTN3A1",1.71182424585214,5.11834052491772,15.6607129372425,2.06592656271891e-46,4.21461984860952e-45,94.3860696585553
"GLDC",-2.48452385096535,3.19280905758455,-15.6600923979475,2.08017218068072e-46,4.23924744407691e-45,94.3792233000452
"STAT4",1.24434023247282,2.08670837911831,15.6540729456382,2.22354851905966e-46,4.52670843081635e-45,94.3128169256009
"DUSP15",-2.16143703196273,1.77580059229582,-15.64970930271,2.33361076804249e-46,4.74581968812645e-45,94.2646838929605
"ATP5F1A",-1.30377790513039,6.86417629914135,-15.6446510884177,2.46801057873862e-46,5.01391774136868e-45,94.2088962696227
"PGF",3.41819093657903,4.93191256958122,15.6367304379772,2.69414602227612e-46,5.46763057985965e-45,94.1215533183996
"RASD1",-2.79724805435267,5.62584583502699,-15.6343104350502,2.7672755207757e-46,5.61020524757677e-45,94.094870961378
"TMC4",-2.80600695241308,3.65004413652408,-15.6260563094698,3.0319273846232e-46,6.14036134811072e-45,94.0038757179117
"SLC38A3",-1.49832988736977,0.553386836246353,-15.6243768045686,3.08879344856498e-46,6.24903927669738e-45,93.9853629064888
"DIRAS3",-1.84437090189084,1.96861352126184,-15.6176696131304,3.32670003501688e-46,6.72338142828334e-45,93.911439148332
"PTTG1",1.78938626569908,2.98435248817016,15.611462887267,3.5631077807057e-46,7.18627621996932e-45,93.8430429004307
"COL4A3",-2.00506832618593,2.84573272340453,-15.6015787594841,3.97465635069351e-46,8.00802921565863e-45,93.7341458297649
"SHROOM3",-2.02549223831107,2.58855360698486,-15.5982105315429,4.12547010492968e-46,8.30330685825011e-45,93.69704329664
"RPL36A",1.13218978599342,5.39865568395092,15.5927562789278,4.3818869815844e-46,8.81030327854026e-45,93.6369692564304
"CASP4",1.20568804276998,4.41894297666191,15.5892783543201,4.55363212107341e-46,9.14618818303755e-45,93.598667332276
"INO80E",1.12761511141846,4.35439558892362,15.5858908187471,4.72736706953178e-46,9.48537448118089e-45,93.5613642312605
"MYO3A",1.72070676921903,1.9715558714119,15.5819098621085,4.94000644632579e-46,9.90184437026638e-45,93.5175307212044
"OCLN",-2.01807863926611,2.03075934002205,-15.5778663758667,5.1657551695273e-46,1.03307724058672e-44,93.4730134326335
"ABCC3",2.37193340439436,5.29117315828076,15.5777939938134,5.16988866744933e-46,1.03307724058672e-44,93.4722165763654
"IL10RA",2.07680793032814,4.11288400324834,15.5747782089633,5.34507483598394e-46,1.06699073210025e-44,93.4390170641181
"HOXB8",-2.55704305535085,3.14894693534495,-15.5706503488781,5.59450082302081e-46,1.11563956596498e-44,93.3935794784781
"KLHL6",1.50473911257685,1.94160139101302,15.5624301985248,6.12631641730589e-46,1.22044483234644e-44,93.3031106473031
"CKLF",1.08226915702634,3.95322091791012,15.5395681222475,7.88571494714585e-46,1.56933774096108e-44,93.051600441001
"RAC2",2.13945814213375,5.06249382560047,15.5337238378491,8.41121039206404e-46,1.67221035959658e-44,92.9873308836406
"CYP2J2",4.17919166276801,5.67902424399305,15.5321351086474,8.56000663241714e-46,1.70005915837099e-44,92.9698613711433
"IL4R",1.455389260878,5.05285453296008,15.5159707065821,1.02315264625704e-45,2.02790102235275e-44,92.7921613187847
"PTPN13",-1.78355468832133,3.92356709897336,-15.5119295776459,1.0697985582838e-45,2.11820114540192e-44,92.7477480003846
"FCGR2A",1.91713012141599,4.55742281451649,15.5112549470384,1.07778975490324e-45,2.13185939045414e-44,92.7403340594492
"DPEP1",-3.74934225721962,2.87958433078746,-15.5081890390294,1.11486320354825e-45,2.20295613564353e-44,92.7066425531084
"SPARC",1.96466646095713,10.2354022511211,15.5061630235239,1.14005749770522e-45,2.25045965361791e-44,92.6843800278986
"C3orf85",-1.39449997204467,0.583705018482927,-15.4966920239212,1.26557702156901e-45,2.49570764930843e-44,92.5803256225505
"LONRF2",-1.43116995147601,0.973231819298207,-15.4962398992787,1.27190235376586e-45,2.50564763691874e-44,92.5753589565918
"PPP1R1A",-4.19059850437677,2.86461980318865,-15.4952486531684,1.28588071123501e-45,2.53062881041538e-44,92.5644701610092
"CTXN3",-3.01525502990374,1.26190534817084,-15.4908231700555,1.35018120801091e-45,2.64947291805875e-44,92.5158599609478
"APLN",2.45612410761977,5.95440208682783,15.4908122287644,1.35034409093493e-45,2.64947291805875e-44,92.5157397872618
"ARHGAP15",1.32684761383204,2.53918804247469,15.4900981755759,1.36101669013956e-45,2.66772949827053e-44,92.5078970596138
"TBX21",1.30606580295971,1.6696293661069,15.4892082513878,1.37443581110553e-45,2.69132747228827e-44,92.4981228823982
"DNASE1L3",-2.26336480042162,2.76496705825687,-15.4868672976052,1.41036854283454e-45,2.7589185246642e-44,92.4724129370888
"ESRP2",-1.46093425574285,2.8777221923196,-15.486429870505,1.41718606717805e-45,2.76947694069875e-44,92.4676089950906
"ASPHD1",2.24828684701682,3.4565617934526,15.4806773283202,1.50996177152674e-45,2.94782626927788e-44,92.4044382974632
"BTG2",-1.84618823035445,7.01521722273112,-15.4712238231415,1.6757664566326e-45,3.26824732037055e-44,92.3006472992548
"ACADSB",-1.84364768387044,4.6255227674826,-15.4663428141844,1.76836187562212e-45,3.43852060421318e-44,92.2470685733627
"PTH1R",-2.93570908970087,4.28111444435931,-15.4652806280229,1.78917879835836e-45,3.47553327732899e-44,92.2354099160789
"OPHN1",-1.29841188181571,2.10488581916709,-15.4650944125356,1.79285338847806e-45,3.47920593387937e-44,92.2333660315067
"TMEM116",-1.20545138079917,2.56482013350842,-15.4530340609233,2.04759307745173e-45,3.96960315999415e-44,92.1010146204469
"TENT5B",-1.96618717228354,1.82805449752261,-15.4446214432623,2.24636411270502e-45,4.35062952235214e-44,92.0087193823935
"GOT2",-1.10662233753397,6.26988956088285,-15.4394672351662,2.37753887947873e-45,4.60011317127715e-44,91.95218272437
"SLC25A25",-1.71796953996133,3.41617624541846,-15.4385619435048,2.40135513001636e-45,4.64158861255789e-44,91.9422533711928
"UQCRFS1",-1.30179842654056,5.51122837781728,-15.4358954633999,2.47289620048043e-45,4.77513807900691e-44,91.9130085006002
"MAL2",-3.20904926752455,4.91625187551407,-15.432492142229,2.56730337860046e-45,4.95162752272272e-44,91.8756853369336
"SH3BP2",1.61441263400613,4.94514634164401,15.4324189601953,2.56937243141845e-45,4.95162752272272e-44,91.8748828103064
"ZNF44",-1.1709072544718,3.18819192216672,-15.4184482067253,2.99644072913039e-45,5.76896184997334e-44,91.7217064474318
"SEPTIN1",1.42521682240288,3.01190676613514,15.4159071646269,3.08140584318709e-45,5.92669212620097e-44,91.6938525464234
"CTXND1",-1.67813769426073,0.987643279955038,-15.4117033174405,3.22727935045794e-45,6.19504224133673e-44,91.6477758743749
"RNF166",1.14033573667724,3.71258714388143,15.4041627656155,3.5064095629646e-45,6.72423851587989e-44,91.565140190137
"CLEC4A",1.53185950043603,3.07796012830718,15.3937551174334,3.93164865666681e-45,7.53231274567512e-44,91.4511124663036
"ITGA5",1.9827553413972,5.93640941009912,15.3924629803615,3.98791243005916e-45,7.63260609651067e-44,91.4369578913404
"SLA2",1.80314687879606,2.29224888957925,15.3803247582409,4.55726336149118e-45,8.70522109100514e-44,91.3040155551175
"DLX5",1.67269930535525,1.91428348291116,15.379924519667,4.57735813863958e-45,8.7350504675037e-44,91.299632747655
"AREL1",-1.11734592259544,3.82390711347653,-15.3744237846569,4.86265759827967e-45,9.2704214212364e-44,91.2394019044608
"UBE2C",2.24301953143124,3.19428330222437,15.3668507162767,5.28468095061346e-45,1.00651496659975e-43,91.1564947567215
"SNRPN",-1.17119492532659,6.00508396555826,-15.3592232563959,5.74666617271137e-45,1.09343639381844e-43,91.0730096366231
"GZMM",1.64078076247154,2.62144261667257,15.3465897808213,6.60213849849734e-45,1.2549854496705e-43,90.9347706489743
"JPH4",-1.01185754891276,1.11910759583283,-15.3433985595255,6.83762453145533e-45,1.29848287475144e-43,90.899859059468
"CPEB3",-1.12503538962247,2.27208801826858,-15.3400801843461,7.09138281981856e-45,1.34536224839418e-43,90.8635596915988
"ZDHHC2",-1.94599825073095,3.90141711516472,-15.3370295526865,7.33294546369322e-45,1.38983902214197e-43,90.8301920858605
"TTYH3",2.05233900723381,6.56505559031534,15.3069263838195,1.02039033283741e-44,1.93210414187651e-43,90.5010771078649
"APOBEC3D",1.52218085234218,2.87492973714959,15.2974034209874,1.13274801029118e-44,2.14277249706197e-43,90.3970209003407
"CCL4",2.27372652517352,3.97527427591065,15.2900054432604,1.22848191951403e-44,2.32161655777928e-43,90.316203227711
"TNFSF13B",2.10783292053672,3.47474953670219,15.2833741284044,1.32113331686551e-44,2.4942945865274e-43,90.2437750116329
"HLA-DPB1",2.0573612901072,8.51166840814502,15.2764147580608,1.42587188565449e-44,2.68683858801154e-43,90.1677781845089
"LDHD",-2.4328630380362,3.7577364326196,-15.2745709051804,1.45498362302482e-44,2.73904880307463e-43,90.1476456614695
"SLC5A11",-1.27854667319952,0.665326448713121,-15.2694101735523,1.53965430998334e-44,2.89564879533317e-43,90.0913025860242
"EXOSC5",1.21056113978028,5.12325115256933,15.2616182948334,1.67689547457744e-44,3.14757894029451e-43,90.0062490273707
"ADAMTS7",1.59348654870652,2.30389324054949,15.2615336999093,1.67845054499631e-44,3.14757894029451e-43,90.005325719477
"ZAP70",1.71974946874891,2.13442903132477,15.2484317408644,1.93751326790366e-44,3.62990598116475e-43,89.862351440678
"PIK3R6",1.58526762472784,1.83156205444601,15.2457699869095,1.99483023768252e-44,3.73370193143208e-43,89.8333116708008
"PNMA2",2.7197245932133,4.76765143412266,15.2453468436809,2.00409653309399e-44,3.74744915483529e-43,89.8286953734966
"P4HB",1.34077627365242,8.88888859095343,15.244218582387,2.0290144120584e-44,3.79040881976772e-43,89.816386832847
"ADA",1.73741068509959,3.33567310273594,15.2434187861609,2.04686502125598e-44,3.82009650809141e-43,89.8076618533287
"METTL26",1.43314237019226,6.45554036537015,15.240471638626,2.11400495594125e-44,3.94162893458147e-43,89.7755131111168
"LILRB3",1.2732514523969,1.69770538089275,15.2323981967626,2.30939312806645e-44,4.30182370359885e-43,89.6874582653784
"IL16",1.44848346140464,2.54854537165302,15.2313805655443,2.33526639276481e-44,4.34586836432176e-43,89.6763606626081
"RAB42",3.23754271447678,4.02953490342105,15.2296579590087,2.37972429330982e-44,4.42438159126991e-43,89.6575758001795
"DOK2",1.73488261597416,3.49792478912168,15.2284128373594,2.41238372672392e-44,4.48083045926634e-43,89.6439984354278
"PPP1R3G",1.47915312310002,2.44111076296241,15.2237576421973,2.53849907667425e-44,4.71059443314727e-43,89.5932403376562
"ANK2",-2.46407016505466,3.27416544240604,-15.2179108528684,2.7062527981433e-44,5.01711485952364e-43,89.5294991266104
"TSPAN33",-1.7011761242167,6.13566252160075,-15.2161675535894,2.75837847359834e-44,5.10889414725437e-43,89.5104958668573
"EVI2A",1.91786957211083,3.98768448317808,15.2050647223136,3.11468089937728e-44,5.75242628603741e-43,89.3894887967014
"IL10RB",1.05166464561724,5.65242457755712,15.1945767271277,3.49330576390729e-44,6.44559529928893e-43,89.2752177359979
"CRABP1",-2.31576749426552,0.700968367711371,-15.1864628668445,3.81743217940247e-44,7.03699241917641e-43,89.1868372663035
"THSD7A",-1.92389022516307,3.04518699143775,-15.1858471394013,3.84321972495193e-44,7.07783893255311e-43,89.1801312708112
"ABCB6",1.32600862020338,2.57864220151124,15.1765742638167,4.25326958909023e-44,7.81823909481873e-43,89.0791530058271
"SUCLG2",-1.26086294332017,6.05003557601261,-15.1708020582946,4.53026503386475e-44,8.31956299015671e-43,89.0163092785426
"RIOX2",-1.15649707972963,2.56958110750369,-15.1700537396111,4.56746847966955e-44,8.37999414477848e-43,89.008162868773
"EVI2B",2.03850636051921,4.73871382883147,15.166420756254,4.75246268126438e-44,8.71121049555444e-43,88.9686156587024
"HLA-DQB1",2.3843379257859,6.99478237413406,15.1401233305782,6.3340440439983e-44,1.15884484981331e-42,88.6824751319333
"CD3E",2.4611028816999,4.23667230972612,15.1281137869862,7.221491750056e-44,1.31996957452055e-42,88.5518720159663
"CTSH",-1.28969520430772,6.19869631474642,-15.1236353602102,7.58328521139692e-44,1.38480160559807e-42,88.5031809452824
"PRR15L",-3.46445314905846,2.70113871698823,-15.1234841005627,7.59581547999026e-44,1.38579222924462e-42,88.5015365056844
"CAPN12",2.29705783076626,3.23176877201676,15.1230532120247,7.63162337365445e-44,1.39102383791012e-42,88.4968520823529
"MRO",-1.81241614829072,1.83953353792531,-15.1161573966464,8.22813644588613e-44,1.4969528461205e-42,88.4218918571077
"ATRNL1",-1.465430644486,0.86076548721631,-15.1160384358871,8.23882494099417e-44,1.49750049230391e-42,88.4205988378838
"NUAK2",-2.09879547256894,4.25851235702715,-15.1138791832778,8.43525622560505e-44,1.53035164807419e-42,88.3971300635686
"SLC14A1",-2.29990223035858,2.36134080328521,-15.1108668723297,8.71711948971664e-44,1.58001841457197e-42,88.3643919021072
"AOAH",2.08361224683115,3.7951454136252,15.108391260447,8.9557816887346e-44,1.62176982614105e-42,88.337488786854
"PIP5K1B",-1.54878683118601,1.90920081304508,-15.1035937563752,9.4369957116474e-44,1.70732585681131e-42,88.2853585557652
"PLIN2",2.83827686324865,8.33100083604616,15.0995972864002,9.85749127572691e-44,1.78174839991197e-42,88.2419379839824
"HSD3B7",1.98870142972627,5.89567687765618,15.099485705926,9.86949577124072e-44,1.78226644468989e-42,88.2407257642987
"INPP5D",1.52939924237496,3.94118776024156,15.0976215840121,1.00722195300957e-43,1.81719239126232e-42,88.2204743666115
"UXS1",-1.2282461722507,4.55194446180308,-15.0965647167971,1.01889934286674e-43,1.83656135710998e-42,88.2089932871589
"SFXN3",1.27976297349811,5.60342045710396,15.0941346719895,1.04626377051986e-43,1.88414425821319e-42,88.1825962846752
"HK3",1.6002576905054,2.20457717526527,15.0935665057879,1.05276682461242e-43,1.89410621590553e-42,88.1764246979587
"THOC6",1.04174725423073,5.18715785549359,15.0886830269413,1.11035025783522e-43,1.99586738051246e-42,88.1233831262409
"ANXA4",1.75302904742127,7.41132920950648,15.0882133067439,1.1160518950001e-43,2.00394521192442e-42,88.1182816889907
"KRT7",-3.45282429727051,3.29933642187455,-15.0881437099356,1.11689916698038e-43,2.00394521192442e-42,88.1175258326933
"TOX3",-2.51542364724718,1.95949456806548,-15.087046307021,1.13034408371258e-43,2.02620410520648e-42,88.1056076878649
"SMIM10L2B",-1.46990302736024,1.91130470953199,-15.0829445636165,1.18204179289965e-43,2.11692939273847e-42,88.0610648148949
"CCBE1",-1.73448209263472,0.804954381885755,-15.0776745769695,1.25193968815245e-43,2.2400531869759e-42,88.0038432058417
"LHFPL2",1.80929028672084,4.08375798037154,15.0759137642773,1.27620099363213e-43,2.28137011721425e-42,87.9847262262022
"BSPRY",-2.53284075092329,2.76497118096693,-15.0665790352164,1.41287124140292e-43,2.52337251108802e-42,87.8833963195492
"GMNC",-1.32181731770516,0.483035105652477,-15.0659861881954,1.42202841079678e-43,2.5374034854318e-42,87.8769618060661
"FGFBP1",-1.17586878345458,0.337925135002009,-15.0643914780936,1.44695527855868e-43,2.57952182794607e-42,87.8596540422759
"PCLAF",1.41368592558166,2.07611640383369,15.0563044556803,1.58023242503781e-43,2.81454547812898e-42,87.7718960894525
"ARHGAP24",-1.63214240108199,4.66270919975323,-15.0554955675131,1.59421887323136e-43,2.83686593837876e-42,87.7631194171202
"PNCK",4.28533323072742,4.17594145961808,15.0536281599274,1.62698146817591e-43,2.89252685267409e-42,87.7428582932474
"MILR1",1.635515377072,2.84762279215058,15.0481928252827,1.72621285074964e-43,3.06336025734034e-42,87.6838919332178
"SYT1",-1.2224429599758,0.604275497188165,-15.0303289198829,2.09686689900992e-43,3.71774501194459e-42,87.4901577605035
"C3orf52",-1.50570126742528,1.35563337336029,-15.0288450769431,2.13101174990041e-43,3.77485214880179e-42,87.4740700410769
"ZMYND15",1.22930323716549,2.38857461257603,15.0244357394961,2.23578248573439e-43,3.95684807797439e-42,87.4262684576161
"LZTS1",2.07125411467535,4.09854392171992,15.023885575849,2.24921039940544e-43,3.97700366451535e-42,87.4203045737401
"XK",-1.22812544270696,0.760714364008553,-15.0195042208823,2.35905763946902e-43,4.16745481363807e-42,87.3728132548114
"PLXNA4",-1.17033025325181,0.573200479393749,-15.0190402823472,2.37099808769773e-43,4.18475798229583e-42,87.3677847915664
"ERO1A",1.42082826340825,5.43454915209481,15.0146820962858,2.48614976731674e-43,4.38403064303601e-42,87.3205513300982
